user_id,task_id,query_id,camera_green,total_entries_left,total_entries_right,response_left,response_right,max_idx_left,max_idx_right,query_length_left,query_length_right
worker_baa3f9fa,202,1252,571,571,0,106,0,111,-1,111,-1
worker_baa3f9fa,202,1253,272,272,0,110,0,126,-1,126,-1
worker_baa3f9fa,202,1254,376,376,0,232,0,181,-1,181,-1
worker_baa3f9fa,202,1255,237,237,0,55,0,143,-1,143,-1
worker_baa3f9fa,202,1256,108,108,0,69,0,144,-1,144,-1
worker_baa3f9fa,210,1005,407,407,0,279,0,178,-1,178,-1
worker_baa3f9fa,210,1006,849,849,0,273,0,262,-1,262,-1
worker_baa3f9fa,210,1008,502,517,0,287,0,334,-1,334,-1
worker_baa3f9fa,210,1009,808,808,0,272,0,433,-1,482,-1
worker_baa3f9fa,210,1011,301,301,0,123,0,453,-1,453,-1
worker_baa3f9fa,182,1052,268,268,0,210,0,972,-1,980,-1
worker_baa3f9fa,182,1053,576,576,0,382,0,772,-1,886,-1
worker_baa3f9fa,182,1054,846,846,0,583,0,649,-1,649,-1
worker_baa3f9fa,182,1055,309,309,0,208,0,890,-1,890,-1
worker_baa3f9fa,167,1284,786,406,380,79,62,158,182,158,202
worker_baa3f9fa,167,1285,730,96,634,3,230,57,463,437,491
worker_baa3f9fa,167,1286,1795,1165,630,218,241,581,235,622,527
worker_baa3f9fa,167,1287,1459,733,726,287,249,964,813,964,904
worker_baa3f9fa,167,1288,799,394,405,58,94,511,631,661,631
worker_baa3f9fa,154,1243,373,373,0,194,0,391,-1,391,-1
worker_baa3f9fa,154,1244,567,567,0,187,0,610,-1,641,-1
worker_baa3f9fa,154,1245,510,510,0,211,0,577,-1,610,-1
worker_baa3f9fa,154,1246,339,339,0,176,0,149,-1,149,-1
worker_baa3f9fa,154,1247,181,181,0,95,0,153,-1,153,-1
worker_baa3f9fa,159,962,2826,425,2401,132,588,244,161,244,161
worker_baa3f9fa,159,963,1393,1393,0,267,0,245,-1,245,-1
worker_baa3f9fa,159,964,295,295,0,25,0,138,-1,138,-1
worker_baa3f9fa,159,965,274,274,0,115,0,202,-1,202,-1
worker_baa3f9fa,201,1062,855,441,414,102,156,134,123,134,123
worker_baa3f9fa,201,1063,1014,550,464,94,196,169,121,169,121
worker_baa3f9fa,201,1064,759,297,462,106,109,247,286,247,286
worker_baa3f9fa,201,1065,835,440,395,167,159,150,292,150,292
worker_baa3f9fa,201,1066,681,354,327,169,61,334,525,334,528
worker_baa3f9fa,105,701,2131,1094,1037,431,379,804,2461,1588,2495
worker_baa3f9fa,105,703,1980,958,1022,339,331,1112,2511,1660,2562
worker_baa3f9fa,105,704,1438,742,696,260,302,2024,1964,2024,2566
worker_baa3f9fa,85,269,0,791,809,103,130,445,317,681,317
worker_baa3f9fa,85,270,0,788,761,148,140,1461,807,1468,819
worker_baa3f9fa,85,271,0,897,838,155,255,1205,1305,1404,1305
worker_baa3f9fa,85,274,0,197,263,58,148,2092,1276,2092,1276
worker_baa3f9fa,98,697,639,639,0,361,0,870,-1,1602,-1
worker_baa3f9fa,98,698,900,900,0,392,0,981,-1,1271,-1
worker_baa3f9fa,98,699,12,12,0,12,0,893,-1,1983,-1
worker_baa3f9fa,98,700,1745,1745,0,912,0,2639,-1,2639,-1
worker_baa3f9fa,114,598,272,272,0,173,0,399,-1,399,-1
worker_baa3f9fa,114,599,397,397,0,221,0,495,-1,495,-1
worker_baa3f9fa,114,600,483,483,0,239,0,241,-1,661,-1
worker_baa3f9fa,114,601,596,596,0,153,0,552,-1,886,-1
worker_baa3f9fa,114,602,675,675,0,342,0,451,-1,451,-1
worker_baa3f9fa,114,603,255,255,0,107,0,793,-1,800,-1
worker_baa3f9fa,96,815,63,63,0,31,0,746,-1,2516,-1
worker_baa3f9fa,96,816,784,784,0,369,0,1263,-1,2354,-1
worker_baa3f9fa,96,817,862,862,0,317,0,815,-1,2306,-1
worker_baa3f9fa,96,818,492,492,0,174,0,2218,-1,2740,-1
worker_baa3f9fa,106,627,510,510,0,386,0,1155,-1,1955,-1
worker_baa3f9fa,106,628,174,174,0,131,0,992,-1,2134,-1
worker_baa3f9fa,106,630,1013,1013,0,347,0,1500,-1,2529,-1
worker_baa3f9fa,106,629,900,904,0,526,0,2180,-1,2488,-1
worker_baa3f9fa,129,749,3517,1803,1714,380,862,833,1180,2079,2215
worker_baa3f9fa,129,751,2003,1028,975,280,381,975,1533,1945,2196
worker_baa3f9fa,129,752,582,269,313,119,136,500,1154,2147,2024
worker_baa3f9fa,180,1088,235,235,0,103,0,69,-1,69,-1
worker_baa3f9fa,180,1089,479,479,0,193,0,146,-1,146,-1
worker_baa3f9fa,180,1091,362,362,0,138,0,115,-1,115,-1
worker_baa3f9fa,180,1092,592,592,0,255,0,89,-1,89,-1
worker_baa3f9fa,180,1093,380,380,0,135,0,60,-1,60,-1
worker_baa3f9fa,180,1094,251,251,0,108,0,62,-1,62,-1
worker_baa3f9fa,172,1278,567,567,0,410,0,598,-1,598,-1
worker_baa3f9fa,172,1279,597,602,0,338,0,664,-1,664,-1
worker_baa3f9fa,172,1280,515,515,0,309,0,432,-1,718,-1
worker_baa3f9fa,172,1281,492,492,0,183,0,752,-1,764,-1
worker_baa3f9fa,172,1282,415,415,0,180,0,574,-1,700,-1
worker_baa3f9fa,172,1283,186,186,0,111,0,660,-1,660,-1
worker_baa3f9fa,115,826,939,493,446,62,205,212,879,212,879
worker_baa3f9fa,115,827,1120,552,568,70,294,258,1152,258,1152
worker_baa3f9fa,115,828,615,312,303,95,78,155,191,155,191
worker_baa3f9fa,115,829,1172,581,591,244,158,147,534,147,564
worker_baa3f9fa,115,830,918,463,455,195,133,1698,1660,1698,1660
worker_baa3f9fa,131,808,2187,1106,1105,401,225,1199,633,1926,1336
worker_baa3f9fa,131,809,1498,751,747,141,187,1860,1364,2133,2084
worker_baa3f9fa,131,810,1302,725,577,164,163,1662,1019,1662,1019
worker_baa3f9fa,131,811,391,194,197,35,88,557,1352,2200,1890
worker_129661d9,66,347,0,2831,0,2578,0,2652,-1,2653,-1
worker_129661d9,66,348,0,3228,0,2461,0,2339,-1,2339,-1
worker_129661d9,66,349,0,1841,0,1203,0,2612,-1,2612,-1
worker_f1908c6e,186,1531,112,112,0,44,0,2531,-1,2569,-1
worker_f1908c6e,186,1532,595,634,0,161,0,1816,-1,1833,-1
worker_f1908c6e,186,1533,192,255,0,113,0,2734,-1,2774,-1
worker_3225d33f,101,874,6852,3412,3468,1212,749,2024,1612,2024,1612
worker_3225d33f,101,875,8539,4327,4268,2456,708,2676,1861,2676,1902
worker_3225d33f,101,876,3924,1959,1965,591,473,2818,2285,2818,2288
worker_3225d33f,135,877,5748,2894,2876,745,865,1093,1250,1093,1250
worker_3225d33f,135,878,11012,5502,5544,955,1837,2249,2195,2249,2195
worker_3225d33f,135,879,10122,5082,5054,913,2194,2188,1874,2188,1874
worker_8bbce525,186,1586,651,651,0,214,0,371,-1,371,-1
worker_8bbce525,186,1587,513,513,0,236,0,1688,-1,1697,-1
worker_8bbce525,186,1588,1528,1529,0,382,0,2333,-1,2333,-1
worker_91a679fb,181,1181,3687,1882,1805,441,739,979,870,979,870
worker_91a679fb,181,1182,2819,1419,1400,419,529,1405,1864,1405,1864
worker_91a679fb,181,1183,1384,687,697,76,263,660,1412,660,1414
worker_91a679fb,187,1125,2257,1101,1156,379,154,700,937,700,937
worker_91a679fb,187,1126,1320,614,706,216,201,337,364,337,379
worker_91a679fb,187,1127,1884,949,935,281,311,549,534,549,534
worker_91a679fb,195,1373,3657,2050,1607,239,620,1427,1792,1427,1792
worker_91a679fb,195,1374,4584,2190,2394,478,619,1769,1951,1769,2106
worker_91a679fb,195,1375,741,466,275,204,60,278,1824,1887,1829
worker_91a679fb,190,1136,849,849,0,600,0,1203,-1,1203,-1
worker_91a679fb,190,1137,1004,1004,0,561,0,1656,-1,1656,-1
worker_91a679fb,190,1139,639,639,0,258,0,1548,-1,1587,-1
worker_91a679fb,179,1160,3217,1560,1657,760,88,974,1437,974,1449
worker_91a679fb,179,1161,3490,1715,1775,770,240,1369,1728,1372,1728
worker_91a679fb,179,1162,1470,915,555,302,229,2061,1972,2084,1972
worker_91a679fb,196,1081,929,929,0,410,0,789,-1,789,-1
worker_91a679fb,196,1082,1306,1306,0,674,0,282,-1,282,-1
worker_91a679fb,196,1083,1766,1766,0,653,0,824,-1,824,-1
worker_91a679fb,174,1432,815,815,0,361,0,659,-1,659,-1
worker_91a679fb,174,1434,1068,1068,0,688,0,1216,-1,1216,-1
worker_91a679fb,174,1436,716,716,0,464,0,1368,-1,1368,-1
worker_91a679fb,171,1144,2198,1458,740,681,150,1504,640,1504,640
worker_91a679fb,171,1148,2114,1026,1088,436,322,881,278,899,278
worker_91a679fb,171,1150,1609,817,792,125,317,863,613,863,613
worker_91a679fb,163,1128,2657,1283,1374,297,330,649,799,649,836
worker_91a679fb,163,1130,1741,862,879,234,254,651,881,651,881
worker_91a679fb,163,1132,1729,894,835,215,112,375,413,375,413
worker_91a679fb,192,1152,961,961,0,576,0,1447,-1,1447,-1
worker_91a679fb,192,1154,1486,1486,0,430,0,2648,-1,2648,-1
worker_91a679fb,192,1155,850,850,0,193,0,2059,-1,2059,-1
worker_91a679fb,170,1030,1827,1827,0,1248,0,739,-1,739,-1
worker_91a679fb,170,1031,2092,2092,0,1133,0,1126,-1,1126,-1
worker_91a679fb,170,1032,1895,1895,0,989,0,1398,-1,1398,-1
worker_91a679fb,170,1033,1164,1164,0,753,0,1920,-1,1920,-1
worker_91a679fb,208,1059,1230,1230,0,310,0,1511,-1,1522,-1
worker_91a679fb,208,1060,1738,1738,0,542,0,1832,-1,1832,-1
worker_91a679fb,208,1061,1208,1208,0,666,0,1503,-1,1502,-1
worker_91a679fb,189,1389,4029,2011,2018,597,299,1097,145,1097,145
worker_91a679fb,189,1390,2584,1300,1284,300,105,2178,1565,2178,1689
worker_91a679fb,189,1393,2527,1290,1237,237,214,836,1586,836,1586
worker_91a679fb,162,1169,1297,1297,0,758,0,1727,-1,1727,-1
worker_91a679fb,162,1170,1874,1874,0,1122,0,2004,-1,2004,-1
worker_91a679fb,162,1171,1229,1229,0,620,0,2062,-1,2062,-1
worker_91a679fb,184,1364,2282,2282,0,1434,0,871,-1,871,-1
worker_91a679fb,184,1365,999,1031,0,618,0,1312,-1,1312,-1
worker_91a679fb,184,1366,785,785,0,274,0,1411,-1,1411,-1
worker_91a679fb,160,1000,775,775,0,348,0,398,-1,398,-1
worker_91a679fb,160,1001,1201,1201,0,547,0,773,-1,773,-1
worker_91a679fb,160,1002,1466,1466,0,352,0,436,-1,436,-1
worker_91a679fb,193,1096,4921,2474,2447,644,531,1854,1447,1854,1455
worker_91a679fb,193,1097,4041,2017,2024,328,469,2561,1574,2620,1598
worker_91a679fb,193,1098,2138,1084,1054,464,395,1764,1248,1764,1248
worker_91a679fb,188,1376,837,837,0,407,0,929,-1,929,-1
worker_91a679fb,188,1377,1140,1140,0,378,0,1906,-1,1906,-1
worker_91a679fb,188,1378,1023,1023,0,584,0,1308,-1,1308,-1
worker_91a679fb,178,1173,1083,1083,0,470,0,943,-1,943,-1
worker_91a679fb,178,1174,1699,1699,0,793,0,1733,-1,1733,-1
worker_91a679fb,178,1175,909,909,0,256,0,1985,-1,1985,-1
worker_91a679fb,200,1085,1809,1809,0,437,0,1317,-1,1317,-1
worker_91a679fb,200,1086,1703,1703,0,676,0,1017,-1,1017,-1
worker_91a679fb,200,1090,486,486,0,182,0,1172,-1,1172,-1
worker_91a679fb,177,1070,2795,1167,1628,233,141,1684,1014,1823,1014
worker_91a679fb,177,1071,2082,1263,819,310,177,1162,990,1162,990
worker_91a679fb,177,1072,2952,1498,1454,294,161,1731,352,1731,352
worker_91a679fb,205,1184,3997,1816,2181,634,271,1075,1007,1075,1014
worker_91a679fb,205,1185,4676,2498,2178,796,624,1422,2180,1422,2180
worker_91a679fb,205,1186,2294,1187,1107,236,427,1781,1742,1781,1742
worker_91a679fb,168,1361,1558,1558,0,811,0,884,-1,884,-1
worker_91a679fb,168,1362,1687,1687,0,1185,0,1898,-1,1898,-1
worker_91a679fb,168,1363,747,747,0,283,0,2026,-1,2026,-1
worker_91a679fb,158,1015,771,771,0,457,0,402,-1,402,-1
worker_91a679fb,158,1016,1245,1245,0,646,0,588,-1,588,-1
worker_91a679fb,158,1017,874,874,0,420,0,1411,-1,1411,-1
worker_91a679fb,202,1157,851,851,0,463,0,941,-1,941,-1
worker_91a679fb,202,1158,858,858,0,388,0,579,-1,579,-1
worker_91a679fb,202,1159,1992,1992,0,511,0,817,-1,817,-1
worker_91a679fb,199,1004,4097,2059,2038,917,210,2253,1960,2253,1960
worker_91a679fb,199,1007,3231,1602,1629,391,289,1048,449,1048,1343
worker_91a679fb,199,1010,1449,723,726,56,155,1111,1068,1111,1068
worker_91a679fb,210,1415,1804,1804,0,586,0,1045,-1,1045,-1
worker_91a679fb,210,1418,295,1563,0,486,0,760,-1,760,-1
worker_91a679fb,210,1420,872,1070,0,413,0,2500,-1,2500,-1
worker_91a679fb,165,1165,3455,1727,1728,261,461,1977,2035,2035,2035
worker_91a679fb,165,1166,3610,1807,1803,316,551,2159,2585,2159,2585
worker_91a679fb,165,1168,2119,1057,1062,464,398,1931,2351,1931,2351
worker_91a679fb,182,1370,1184,1184,0,706,0,1050,-1,1050,-1
worker_91a679fb,182,1371,1506,1506,0,930,0,1130,-1,1130,-1
worker_91a679fb,182,1372,690,710,0,370,0,1409,-1,1409,-1
worker_91a679fb,207,1067,2083,1154,929,239,91,740,853,847,870
worker_91a679fb,207,1068,2689,1333,1356,517,253,898,679,898,684
worker_91a679fb,207,1069,2504,1216,1288,286,91,1814,854,1814,935
worker_91a679fb,173,1379,3329,1689,1640,315,46,1336,2229,1358,2275
worker_91a679fb,173,1380,2477,1381,1096,736,115,1381,1975,1381,2039
worker_91a679fb,173,1381,1341,687,654,165,158,1041,2059,1702,2059
worker_91a679fb,167,1427,3107,1434,1673,264,503,775,860,775,994
worker_91a679fb,167,1428,2570,1405,1165,301,224,1867,1752,1867,1835
worker_91a679fb,167,1429,1262,657,605,141,230,1270,1330,1270,1427
worker_91a679fb,154,1056,1963,1963,0,594,0,2042,-1,2046,-1
worker_91a679fb,154,1057,1624,1624,0,687,0,1040,-1,1040,-1
worker_91a679fb,154,1058,998,998,0,526,0,2081,-1,2081,-1
worker_91a679fb,159,1382,3072,1556,1516,676,96,879,1116,879,1132
worker_91a679fb,159,1384,2887,1633,1254,253,388,1123,1878,1528,1918
worker_91a679fb,159,1387,1333,685,648,138,316,1092,1234,1092,1234
worker_91a679fb,155,1101,2839,1281,1558,261,33,1282,683,1282,901
worker_91a679fb,155,1103,3014,1623,1391,640,180,766,1071,766,1071
worker_91a679fb,155,1105,2288,1166,1122,553,87,2034,1091,2034,1496
worker_91a679fb,201,1115,1639,928,711,426,204,987,1667,987,1667
worker_91a679fb,201,1116,2152,1089,1063,339,297,854,526,854,1059
worker_91a679fb,201,1117,3969,1976,1999,298,494,1004,1366,1004,1366
worker_91a679fb,169,1408,3766,2154,1612,479,242,1287,1025,1287,1070
worker_91a679fb,169,1412,3404,1589,1815,484,531,2556,1452,2556,1452
worker_91a679fb,169,1414,1430,840,590,162,48,2328,1115,2328,1253
worker_91a679fb,185,1401,1602,891,711,123,82,522,336,522,336
worker_91a679fb,185,1402,2393,1202,1191,172,107,357,166,357,166
worker_91a679fb,185,1404,1622,803,819,56,96,1357,1147,1542,1147
worker_91a679fb,198,1178,852,852,0,247,0,515,-1,515,-1
worker_91a679fb,198,1179,997,997,0,374,0,897,-1,909,-1
worker_91a679fb,198,1180,942,942,0,187,0,1065,-1,1065,-1
worker_91a679fb,183,1109,3424,1631,1793,249,393,1460,1221,1462,1221
worker_91a679fb,183,1112,3390,1764,1626,358,194,1720,1365,1720,1388
worker_91a679fb,183,1114,1578,802,776,659,48,1806,1758,2334,1758
worker_91a679fb,164,1018,1621,1621,0,749,0,1188,-1,1188,-1
worker_91a679fb,164,1019,1140,1140,0,519,0,1426,-1,1426,-1
worker_91a679fb,164,1022,197,197,0,26,0,264,-1,264,-1
worker_91a679fb,186,1398,1918,1918,0,619,0,1179,-1,1179,-1
worker_91a679fb,186,1399,1000,1000,0,369,0,900,-1,900,-1
worker_91a679fb,186,1400,681,681,0,276,0,1105,-1,1175,-1
worker_91a679fb,172,1012,1030,1030,0,520,0,812,-1,812,-1
worker_91a679fb,172,1013,1350,1350,0,741,0,869,-1,869,-1
worker_91a679fb,172,1014,761,761,0,73,0,148,-1,148,-1
worker_91a679fb,166,1367,710,710,0,255,0,761,-1,761,-1
worker_91a679fb,166,1368,1787,1787,0,673,0,1102,-1,1102,-1
worker_91a679fb,166,1369,687,687,0,85,0,1047,-1,1073,-1
worker_4bf8662d,155,1583,331,678,467,63,101,204,442,429,1322
worker_4bf8662d,155,1584,919,701,886,152,150,253,330,354,1109
worker_4bf8662d,155,1585,194,688,681,100,142,201,149,201,149
worker_f815af5e,191,1360,607,491,488,158,106,208,243,1607,2537
worker_f815af5e,102,853,595,916,0,490,0,1898,-1,1898,-1
worker_f815af5e,102,854,1165,1329,0,506,0,1976,-1,1976,-1
worker_f815af5e,102,855,414,456,0,346,0,2233,-1,2233,-1
worker_50d45dbd,177,1416,3669,1842,1827,528,285,1133,1070,1133,1068
worker_50d45dbd,177,1417,2602,1292,1310,301,348,1089,936,1181,1075
worker_50d45dbd,177,1419,2729,1367,1362,144,291,1851,1831,1885,1829
worker_e7b2a911,198,1546,461,461,0,169,0,2652,-1,2652,-1
worker_e7b2a911,198,1547,487,487,0,93,0,2453,-1,2453,-1
worker_e7b2a911,198,1548,220,220,0,48,0,1901,-1,1919,-1
worker_e7b2a911,198,1549,255,255,0,97,0,2567,-1,2567,-1
worker_e7b2a911,198,1550,218,218,0,95,0,2375,-1,2402,-1
worker_e7b2a911,198,1551,460,460,0,70,0,1664,-1,1683,-1
worker_4f7cab8d,181,1664,1868,1246,1230,393,326,2649,2260,2649,2265
worker_4f7cab8d,181,1665,2725,1466,1534,481,358,2603,2208,2603,2208
worker_4f7cab8d,181,1666,511,283,233,150,75,2869,1540,2869,2339
worker_4f7cab8d,177,1703,1318,695,623,109,139,1289,1067,1289,1067
worker_4f7cab8d,177,1704,1922,937,985,236,246,680,498,680,499
worker_4f7cab8d,177,1705,1483,754,739,333,182,1764,1436,1764,1436
worker_4f7cab8d,182,1453,260,260,0,76,0,2215,-1,2215,-1
worker_4f7cab8d,182,1455,305,305,0,166,0,2487,-1,2506,-1
worker_4f7cab8d,182,1457,412,526,0,133,0,2801,-1,2801,-1
worker_4f7cab8d,155,1479,2235,1110,1125,332,219,1828,1274,1828,1274
worker_4f7cab8d,155,1480,1995,1011,984,159,109,2238,2070,2238,2070
worker_4f7cab8d,155,1482,765,380,385,113,91,2772,2263,2772,2269
worker_4f7cab8d,180,1693,261,261,0,32,0,2185,-1,2185,-1
worker_4f7cab8d,180,1694,331,331,0,97,0,2071,-1,2094,-1
worker_4f7cab8d,180,1695,580,590,0,171,0,1553,-1,1924,-1
worker_1a68b95d,86,272,0,105,0,78,0,1211,-1,1212,-1
worker_1a68b95d,86,273,0,175,0,89,0,872,-1,1565,-1
worker_1a68b95d,86,275,0,15,0,14,0,562,-1,1829,-1
worker_1a68b95d,83,276,0,321,317,107,98,1046,1192,1046,1210
worker_1a68b95d,83,277,0,188,174,34,54,1407,1404,1418,1464
worker_1a68b95d,83,278,0,0,2,0,2,-1,42,-1,2548
worker_1a68b95d,76,249,0,231,0,143,0,2486,-1,2537,-1
worker_1a68b95d,76,254,0,258,0,79,0,2322,-1,2322,-1
worker_1a68b95d,76,257,0,84,0,12,0,2409,-1,2418,-1
worker_1a68b95d,63,285,0,439,323,208,89,1619,676,1619,677
worker_1a68b95d,63,286,0,509,496,163,138,2319,1499,2319,1499
worker_1a68b95d,63,287,0,153,161,39,64,2016,1301,2016,1301
worker_1a68b95d,82,243,0,128,0,83,0,2119,-1,2119,-1
worker_1a68b95d,82,244,0,330,0,114,0,1383,-1,1566,-1
worker_1a68b95d,82,246,0,131,0,52,0,1511,-1,1511,-1
worker_1a68b95d,85,233,0,285,277,69,36,236,160,497,160
worker_1a68b95d,85,235,0,324,287,54,48,218,75,415,75
worker_1a68b95d,85,236,0,86,120,32,42,786,218,1075,254
worker_1a68b95d,78,260,0,151,0,30,0,342,-1,342,-1
worker_1a68b95d,78,261,0,193,0,77,0,1443,-1,1443,-1
worker_1a68b95d,78,262,0,57,0,33,0,1676,-1,1709,-1
worker_ac2b9070,108,573,425,509,0,205,0,648,-1,858,-1
worker_ac2b9070,108,574,736,819,0,230,0,886,-1,886,-1
worker_ac2b9070,108,576,53,53,0,21,0,617,-1,1038,-1
worker_ac2b9070,113,568,731,492,445,150,84,1026,1026,1096,1063
worker_ac2b9070,113,570,716,387,457,62,194,1691,1768,1713,1768
worker_ac2b9070,113,572,216,119,97,22,60,1806,1668,1806,1725
worker_e4599a05,128,694,129,260,0,236,0,1068,-1,1086,-1
worker_e4599a05,128,695,74,274,0,155,0,1233,-1,1238,-1
worker_e4599a05,128,696,462,567,0,77,0,1425,-1,1602,-1
worker_e4599a05,108,644,144,226,0,158,0,856,-1,856,-1
worker_e4599a05,108,645,185,340,0,216,0,1454,-1,1476,-1
worker_e4599a05,108,646,184,765,0,59,0,1204,-1,1391,-1
worker_e4599a05,101,779,140,1655,1875,526,652,1055,699,1055,700
worker_e4599a05,101,780,2,817,821,190,155,852,675,1134,675
worker_e4599a05,101,781,0,648,505,403,64,730,1374,2585,1747
worker_e4599a05,110,766,0,194,0,150,0,513,-1,567,-1
worker_e4599a05,110,767,4,862,0,223,0,718,-1,718,-1
worker_e4599a05,110,768,6,454,0,390,0,448,-1,1957,-1
worker_e4599a05,111,662,299,511,430,256,149,1273,461,1330,517
worker_e4599a05,111,663,787,547,532,317,121,1233,783,1301,813
worker_e4599a05,111,664,128,125,137,46,86,439,668,1441,922
worker_e4599a05,141,653,138,468,423,104,158,468,1933,1364,1943
worker_e4599a05,141,654,348,493,474,99,168,700,1187,991,1197
worker_e4599a05,141,655,121,135,158,29,108,511,1021,1654,2386
worker_e4599a05,135,738,6,441,510,85,165,1770,1438,1781,1536
worker_e4599a05,135,739,194,939,992,462,162,1255,305,1523,1230
worker_e4599a05,135,742,0,200,97,24,12,109,18,1276,1264
worker_e4599a05,92,802,0,335,0,221,0,1038,-1,1038,-1
worker_e4599a05,92,804,0,638,0,180,0,366,-1,1392,-1
worker_e4599a05,92,807,0,2627,0,25,0,1053,-1,1191,-1
worker_e4599a05,93,677,34,757,343,92,101,509,1424,1836,1424
worker_e4599a05,93,678,138,510,590,165,89,982,792,1009,864
worker_e4599a05,93,679,78,78,40,30,3,959,16,1667,921
worker_e4599a05,127,725,118,917,923,49,93,1997,1804,2061,1868
worker_e4599a05,127,726,24,480,473,58,163,1223,1093,1257,1167
worker_e4599a05,127,727,0,143,145,52,51,1309,1025,1719,1575
worker_e4599a05,142,773,0,399,0,325,0,1073,-1,1075,-1
worker_e4599a05,142,774,0,732,0,292,0,1045,-1,1045,-1
worker_e4599a05,142,775,0,68,0,56,0,1521,-1,1678,-1
worker_e4599a05,126,784,0,571,0,423,0,1536,-1,1536,-1
worker_e4599a05,126,786,120,967,0,264,0,971,-1,971,-1
worker_e4599a05,126,788,0,109,0,63,0,1612,-1,1638,-1
worker_e4599a05,117,638,959,497,462,214,178,464,896,464,930
worker_e4599a05,117,639,1109,549,560,229,161,513,1375,513,1375
worker_e4599a05,117,640,275,148,127,45,68,1265,2100,1283,2180
worker_e4599a05,139,665,359,365,351,107,69,702,534,783,534
worker_e4599a05,139,666,867,745,798,162,94,302,277,302,277
worker_e4599a05,139,667,42,85,52,53,25,445,309,1158,1642
worker_e4599a05,148,709,7,204,0,157,0,653,-1,653,-1
worker_e4599a05,148,710,12,353,0,224,0,885,-1,1963,-1
worker_e4599a05,148,712,20,1236,0,74,0,1031,-1,1124,-1
worker_e4599a05,94,680,122,313,0,235,0,826,-1,826,-1
worker_e4599a05,94,682,74,296,0,173,0,1165,-1,1165,-1
worker_e4599a05,94,684,464,587,0,61,0,1889,-1,1889,-1
worker_e4599a05,144,717,0,548,0,102,0,1419,-1,1441,-1
worker_e4599a05,144,718,0,398,0,162,0,1399,-1,1399,-1
worker_e4599a05,104,731,74,434,0,283,0,2231,-1,2249,-1
worker_e4599a05,104,734,24,537,0,282,0,1997,-1,1997,-1
worker_e4599a05,104,735,4,220,0,157,0,2025,-1,2398,-1
worker_e4599a05,145,650,770,500,408,132,144,965,1217,965,1232
worker_e4599a05,145,651,809,537,562,199,155,1621,1387,1621,1392
worker_e4599a05,145,652,108,59,49,49,6,564,154,2009,1733
worker_e4599a05,119,760,0,929,626,98,98,737,983,826,1019
worker_e4599a05,119,761,0,451,745,23,90,182,265,869,603
worker_e4599a05,119,764,0,9,11,1,10,46,121,1627,1278
worker_e4599a05,112,673,326,326,0,196,0,1244,-1,1257,-1
worker_e4599a05,112,674,427,428,0,257,0,1076,-1,1076,-1
worker_e4599a05,112,676,427,628,0,40,0,1949,-1,1949,-1
worker_e4599a05,149,656,955,667,680,120,298,1454,1593,1454,1619
worker_e4599a05,149,657,1154,566,592,164,173,1353,1699,1353,1699
worker_e4599a05,149,658,277,155,122,111,38,1230,2226,2292,2726
worker_e4599a05,146,647,242,319,0,229,0,537,-1,537,-1
worker_e4599a05,146,648,125,411,0,311,0,2009,-1,2010,-1
worker_e4599a05,146,649,414,471,0,116,0,1949,-1,1967,-1
worker_e4599a05,95,641,374,315,291,84,113,737,1011,1014,1011
worker_e4599a05,95,642,1024,514,558,85,203,590,1131,948,1131
worker_e4599a05,95,643,366,272,220,65,23,711,309,1392,1503
worker_e4599a05,122,659,112,266,0,191,0,1217,-1,1237,-1
worker_e4599a05,122,660,191,651,0,312,0,965,-1,992,-1
worker_e4599a05,122,661,84,84,0,45,0,1247,-1,1356,-1
worker_e4599a05,124,702,356,875,0,636,0,717,-1,748,-1
worker_e4599a05,124,705,122,799,0,181,0,1070,-1,1069,-1
worker_e4599a05,124,706,13,100,0,44,0,1125,-1,1214,-1
worker_e4599a05,98,753,29,276,0,197,0,949,-1,949,-1
worker_e4599a05,98,754,0,367,0,146,0,388,-1,661,-1
worker_e4599a05,98,755,4,1244,0,93,0,1471,-1,1558,-1
worker_e4599a05,114,686,0,284,0,234,0,1218,-1,1218,-1
worker_e4599a05,114,687,108,306,0,183,0,1175,-1,1175,-1
worker_e4599a05,114,689,467,798,0,180,0,2085,-1,2209,-1
worker_e4599a05,96,795,0,312,0,249,0,1696,-1,1715,-1
worker_e4599a05,96,796,3,411,0,242,0,1866,-1,1866,-1
worker_e4599a05,96,797,0,78,0,61,0,1129,-1,1879,-1
worker_e4599a05,106,747,0,337,0,282,0,1176,-1,1176,-1
worker_e4599a05,106,748,0,452,0,237,0,1257,-1,1276,-1
worker_e4599a05,106,750,0,581,0,58,0,1318,-1,1318,-1
worker_80cbd3df,163,1441,4570,2449,2314,1185,429,450,307,450,321
worker_80cbd3df,163,1447,2513,1328,1185,616,210,394,225,397,507
worker_80cbd3df,163,1448,243,151,92,77,2,315,36,315,108
worker_80cbd3df,182,1430,560,560,0,117,0,965,-1,1003,-1
worker_80cbd3df,182,1431,942,942,0,378,0,1063,-1,1149,-1
worker_80cbd3df,182,1433,594,594,0,307,0,1142,-1,1140,-1
worker_80cbd3df,182,1435,98,98,0,81,0,761,-1,964,-1
worker_5b0f819d,209,1683,267,267,0,121,0,339,-1,1153,-1
worker_5b0f819d,209,1684,484,484,0,157,0,51,-1,51,-1
worker_5b0f819d,209,1686,1350,1350,0,11,0,300,-1,1110,-1
